MutationSymbol,MutationGeneID,RegulatorSymbol,RegulonRegulator,RegulatorType,Regulon,MutationRegulatorEdge,MutationRegulonEdge,SpearmanCorrelationTFAndEigenGene,RMST_diff_UnderActiveMinusOverActiveMGMTUnMeth,RMST_diff_UnderActiveMinusOverActiveMGMTMeth,Cox_HR_Training,IfCancerDriverMutation,IfDETFForTCGAGBM,IfCRISPR-Cas9SignificantTF,RNAiTFGeneEssentialityAchilles,Drug,DrugMechOfAction,TargetSymbol,DrugTarget,Miner_Target_Type,DrugTrialPhaseGBM,Cancer_PhaseIV
AHNAK2,ENSG00000185567,IRF8,ENSG00000140968,TF,623,-1,-2.2800512,0.744643209,370.3002588,56.47537879,2.688672947,,#N/A,yes,-0.056906531,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,MAF,ENSG00000178573,TF,154,-1,-2.191501875,0.626308901,336.0028045,-6.347826087,2.539916778,,#N/A,#N/A,-0.116063008,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,98,-1,-2.175541046,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,NR1H2,ENSG00000131408,TF,662,-1,-2.924803656,0.326990628,364.1239496,-0.612745098,2.643972246,yes,#N/A,#N/A,-0.117235927,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NR1H2,ENSG00000131408,TF,662,-1,-2.815441518,0.326990628,364.1239496,-0.612745098,2.643972246,yes,#N/A,#N/A,-0.117235927,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
MUC17,ENSG00000169876,IRF8,ENSG00000140968,TF,623,1,3.093016173,0.744643209,370.3002588,56.47537879,2.688672947,,#N/A,yes,-0.056906531,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
MUC17,ENSG00000169876,IRF1,ENSG00000125347,TF,34,1,2.863266617,0.60606359,341.0974359,50.74810606,2.403942114,,yes,yes,0.100724844,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
MUC17,ENSG00000169876,ELF1,ENSG00000120690,TF,505,1,2.75840999,0.602234664,343.9324009,-4.406926407,2.302563163,,yes,#N/A,-0.057585056,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
MUC17,ENSG00000169876,MAF,ENSG00000178573,TF,154,1,3.015666237,0.626308901,336.0028045,-6.347826087,2.539916778,,#N/A,#N/A,-0.116063008,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,MEF2A,ENSG00000068305,TF,480,1,2.450562045,0.494010097,353.2533386,79.89384921,2.333677379,yes,yes,#N/A,0.04207445,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,PRDM1,ENSG00000057657,TF,98,1,2.574187494,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,IRF8,ENSG00000140968,TF,623,1,2.90631442,0.744643209,370.3002588,56.47537879,2.688672947,yes,#N/A,yes,-0.056906531,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,ELF1,ENSG00000120690,TF,505,1,2.268816852,0.602234664,343.9324009,-4.406926407,2.302563163,yes,yes,#N/A,-0.057585056,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,LMO2,ENSG00000135363,TF,231,1,2.227967106,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,IRF2,ENSG00000168310,TF,700,-1,-2.526007423,0.530384164,336.4917719,79.89384921,2.422939142,yes,#N/A,#N/A,-0.082248802,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,IRF8,ENSG00000140968,TF,623,-1,-2.61507796,0.744643209,370.3002588,56.47537879,2.688672947,yes,#N/A,yes,-0.056906531,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,IRF1,ENSG00000125347,TF,34,-1,-2.494837325,0.60606359,341.0974359,50.74810606,2.403942114,yes,yes,yes,0.100724844,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,NR1H2,ENSG00000131408,TF,662,-1,-2.643496844,0.326990628,364.1239496,-0.612745098,2.643972246,yes,#N/A,#N/A,-0.117235927,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,ELF1,ENSG00000120690,TF,505,-1,-2.511669866,0.602234664,343.9324009,-4.406926407,2.302563163,yes,yes,#N/A,-0.057585056,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,MAF,ENSG00000178573,TF,154,-1,-2.628142723,0.626308901,336.0028045,-6.347826087,2.539916778,yes,#N/A,#N/A,-0.116063008,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,LMO2,ENSG00000135363,TF,231,-1,-2.690461175,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,VEDOLIZUMAB,Integrin alpha-4/beta-7 inhibitor,ITGB7,ENSG00000139626,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,JUN,ENSG00000177606,TF,238,-1,-5.378276635,0.600594784,253.4625,99.53846154,3.265337785,yes,#N/A,#N/A,-0.209271379,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
DNAH5,ENSG00000039139,JUN,ENSG00000177606,TF,238,1,2.536945782,0.600594784,253.4625,99.53846154,3.265337785,,#N/A,#N/A,-0.209271379,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,JUN,ENSG00000177606,TF,238,-1,-3.026238353,0.600594784,253.4625,99.53846154,3.265337785,,#N/A,#N/A,-0.209271379,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,JUN,ENSG00000177606,TF,238,-1,-5.739212114,0.600594784,253.4625,99.53846154,3.265337785,yes,#N/A,#N/A,-0.209271379,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,JUN,ENSG00000177606,TF,238,1,2.268650509,0.600594784,253.4625,99.53846154,3.265337785,yes,#N/A,#N/A,-0.209271379,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
SEMA3C,ENSG00000075223,JUN,ENSG00000177606,TF,238,-1,-3.773105967,0.600594784,253.4625,99.53846154,3.265337785,,#N/A,#N/A,-0.209271379,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,STAT5A,ENSG00000126561,TF,796,-1,-5.255752956,0.602668009,480.0013889,189.7111111,2.702038876,yes,#N/A,#N/A,0.069499965,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,JUN,ENSG00000177606,TF,238,-1,-4.449354478,0.600594784,253.4625,99.53846154,3.265337785,yes,#N/A,#N/A,-0.209271379,DIAZOXIDE,"Potassium channel, inwardly rectifying, subfamily J, member 8 opener",KCNJ8,ENSG00000121361,RegulonGene,#N/A,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,SOX2,ENSG00000181449,TF,549,1,-2.213351702,-0.35575208,332.8600668,98.45416667,2.534978112,,yes,#N/A,-0.076876257,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,MEF2A,ENSG00000068305,TF,480,-1,-2.222454042,0.494010097,353.2533386,79.89384921,2.333677379,,yes,#N/A,0.04207445,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,CEBPA,ENSG00000245848,TF,290,-1,-2.172328804,0.704293335,342.0358974,37.64384921,2.286965386,,yes,#N/A,-0.068933334,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,CEBPB,ENSG00000172216,TF,457,-1,-2.196328664,0.732438516,353.0517024,-4.406926407,2.36389902,,#N/A,#N/A,-0.045695074,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,MAF,ENSG00000178573,TF,154,-1,-2.191501875,0.626308901,336.0028045,-6.347826087,2.539916778,,#N/A,#N/A,-0.116063008,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,SOX2,ENSG00000181449,TF,549,1,-2.213351702,-0.35575208,332.8600668,98.45416667,2.534978112,,yes,#N/A,-0.076876257,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,MEF2A,ENSG00000068305,TF,480,-1,-2.222454042,0.494010097,353.2533386,79.89384921,2.333677379,,yes,#N/A,0.04207445,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,CEBPA,ENSG00000245848,TF,290,-1,-2.172328804,0.704293335,342.0358974,37.64384921,2.286965386,,yes,#N/A,-0.068933334,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,CEBPB,ENSG00000172216,TF,457,-1,-2.196328664,0.732438516,353.0517024,-4.406926407,2.36389902,,#N/A,#N/A,-0.045695074,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,MAF,ENSG00000178573,TF,154,-1,-2.191501875,0.626308901,336.0028045,-6.347826087,2.539916778,,#N/A,#N/A,-0.116063008,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,SOX2,ENSG00000181449,TF,549,1,-2.25647884,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
ATRX,ENSG00000085224,THRA,ENSG00000126351,TF,4,1,-2.592200444,-0.377760894,433.3660131,91.29747899,2.567828209,yes,yes,#N/A,0.083365205,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
ATRX,ENSG00000085224,STAT3,ENSG00000168610,TF,378,-1,-2.566289742,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
ATRX,ENSG00000085224,SOX2,ENSG00000181449,TF,549,1,-2.25647884,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,THRA,ENSG00000126351,TF,4,1,-2.592200444,-0.377760894,433.3660131,91.29747899,2.567828209,yes,yes,#N/A,0.083365205,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,STAT3,ENSG00000168610,TF,378,-1,-2.566289742,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
GPR98,,ATF5,ENSG00000169136,TF,536,-1,-2.204320774,0.316741107,341.9055331,22.15873016,2.715738925,,yes,#N/A,,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
GPR98,,ATF5,ENSG00000169136,TF,536,-1,-2.204320774,0.316741107,341.9055331,22.15873016,2.715738925,,yes,#N/A,,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,SOX2,ENSG00000181449,TF,549,1,-2.205172173,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
IDH1,ENSG00000138413,THRA,ENSG00000126351,TF,4,1,-2.384368228,-0.377760894,433.3660131,91.29747899,2.567828209,yes,yes,#N/A,0.083365205,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
IDH1,ENSG00000138413,SOX2,ENSG00000181449,TF,549,1,-2.205172173,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,THRA,ENSG00000126351,TF,4,1,-2.384368228,-0.377760894,433.3660131,91.29747899,2.567828209,yes,yes,#N/A,0.083365205,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
MUC17,ENSG00000169876,STAT5A,ENSG00000126561,TF,787,1,3.019814499,0.631754842,405.1296453,52.22539683,2.390289227,,#N/A,#N/A,0.069499965,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,STAT3,ENSG00000168610,TF,378,1,2.94398845,0.511500194,388.2571429,48.74810606,2.714444967,,yes,yes,-0.009695219,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,CEBPA,ENSG00000245848,TF,290,1,2.947923378,0.704293335,342.0358974,37.64384921,2.286965386,,yes,#N/A,-0.068933334,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,CEBPB,ENSG00000172216,TF,457,1,2.869876094,0.732438516,353.0517024,-4.406926407,2.36389902,,#N/A,#N/A,-0.045695074,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,ELF1,ENSG00000120690,TF,505,1,2.75840999,0.602234664,343.9324009,-4.406926407,2.302563163,,yes,#N/A,-0.057585056,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,MAF,ENSG00000178573,TF,154,1,3.015666237,0.626308901,336.0028045,-6.347826087,2.539916778,,#N/A,#N/A,-0.116063008,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,STAT5A,ENSG00000126561,TF,787,1,3.019814499,0.631754842,405.1296453,52.22539683,2.390289227,,#N/A,#N/A,0.069499965,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
MUC17,ENSG00000169876,STAT3,ENSG00000168610,TF,378,1,2.94398845,0.511500194,388.2571429,48.74810606,2.714444967,,yes,yes,-0.009695219,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
MUC17,ENSG00000169876,CEBPA,ENSG00000245848,TF,290,1,2.947923378,0.704293335,342.0358974,37.64384921,2.286965386,,yes,#N/A,-0.068933334,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
MUC17,ENSG00000169876,CEBPB,ENSG00000172216,TF,457,1,2.869876094,0.732438516,353.0517024,-4.406926407,2.36389902,,#N/A,#N/A,-0.045695074,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
MUC17,ENSG00000169876,ELF1,ENSG00000120690,TF,505,1,2.75840999,0.602234664,343.9324009,-4.406926407,2.302563163,,yes,#N/A,-0.057585056,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
MUC17,ENSG00000169876,MAF,ENSG00000178573,TF,154,1,3.015666237,0.626308901,336.0028045,-6.347826087,2.539916778,,#N/A,#N/A,-0.116063008,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,SOX2,ENSG00000181449,TF,549,-1,2.577714787,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,MEF2A,ENSG00000068305,TF,480,1,2.450562045,0.494010097,353.2533386,79.89384921,2.333677379,yes,yes,#N/A,0.04207445,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,STAT5A,ENSG00000126561,TF,787,1,2.613402251,0.631754842,405.1296453,52.22539683,2.390289227,yes,#N/A,#N/A,0.069499965,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,STAT3,ENSG00000168610,TF,378,1,2.597585499,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,CEBPA,ENSG00000245848,TF,290,1,2.404370699,0.704293335,342.0358974,37.64384921,2.286965386,yes,yes,#N/A,-0.068933334,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,ATF5,ENSG00000169136,TF,536,1,2.555485767,0.316741107,341.9055331,22.15873016,2.715738925,yes,yes,#N/A,,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,CEBPB,ENSG00000172216,TF,457,1,2.430445551,0.732438516,353.0517024,-4.406926407,2.36389902,yes,#N/A,#N/A,-0.045695074,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,ELF1,ENSG00000120690,TF,505,1,2.268816852,0.602234664,343.9324009,-4.406926407,2.302563163,yes,yes,#N/A,-0.057585056,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,LMO2,ENSG00000135363,TF,231,1,2.227967106,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,DASATINIB,Ephrin type-A receptor 2 inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,SOX2,ENSG00000181449,TF,549,-1,2.577714787,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,MEF2A,ENSG00000068305,TF,480,1,2.450562045,0.494010097,353.2533386,79.89384921,2.333677379,yes,yes,#N/A,0.04207445,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,STAT5A,ENSG00000126561,TF,787,1,2.613402251,0.631754842,405.1296453,52.22539683,2.390289227,yes,#N/A,#N/A,0.069499965,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,STAT3,ENSG00000168610,TF,378,1,2.597585499,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,CEBPA,ENSG00000245848,TF,290,1,2.404370699,0.704293335,342.0358974,37.64384921,2.286965386,yes,yes,#N/A,-0.068933334,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,ATF5,ENSG00000169136,TF,536,1,2.555485767,0.316741107,341.9055331,22.15873016,2.715738925,yes,yes,#N/A,,PAZOPANIB,Macrophage colony stimulating factor receptor inhibitor,LCK,ENSG00000182866,RegulonGene,Phase 2,AntiCancerPhaseIV
