PCA_1VarRembrandtWithinCoherentMembers,PCA_1RandomPValRembrandtWithinCoherentMembers,PCA_1RandomPValNonMemberRembrandtWithinCoherentMembers,PCA_1VarFrenchWithinCoherentMembers,PCA_1RandomPValFrenchWithinCoherentMembers,PCA_1RandomPValNonMemberFrenchWithinCoherentMembers,PCA_1VarIvyAtlasWithinCoherentMembers,PCA_1RandomPValIvyAtlasWithinCoherentMembers,PCA_1RandomPValNonMemberIvyAtlasWithinCoherentMembers,PCA_1VarGSE7696WithinCoherentMembers,PCA_1RandomPValGSE7696WithinCoherentMembers,PCA_1RandomPValNonMemberGSE7696WithinCoherentMembers,PCA_1VarTrainingWithinCoherentMembers,PCA_1RandomPValTrainingWithinCoherentMembers,PCA_1RandomPValNonMemberTrainingWithinCoherentMembers,Mutation,MutationType,RegulatorType,MutationReg_pvalWithinCoherentMembers,MutationEigenGene_pvalWithinCoherentMembers,MutationEigenGene_tstatWithinCoherentMembers,Fraction_of_edges_correctly_aligned,MutationReg_Pval_allPatients,MutationEigenGenePValAllPatients,Cox-HRFrench,Cox-p-valueFrench,Cox-HRGSE7696,Cox-p-valueGSE7696,Cox-HRRembrandt,Cox-p-valueRembrandt,Cox_HR_Training,Cox-p-value-training,SelfSufficiencyInGrowthSignals,InsensitivityToAntigrowthSignals,EvadingApoptosis,LimitlessReplicativePotential,SustainedAngiogenesis,TissueInvasionAndMetastasis,GenomeInstabilityAndMutation,TumorPromotingInflammation,ReprogrammingEnergyMetabolism,EvadingImmuneDetection,MutationRegulatorEdge,RegulonType,SpearmanCorrelationEigenGeneWithinCoherentMembers,SpearmanCorrelationPValEigenGeneWithinCoherentMembers,MutationEigenGene_tstat_allPatients,MutationSymbol,Regulator,RegulatorSymbol,Regulon_ID,MutationGeneID,RNAiTFGeneEssentialityAchilles,RMST_diff_InActiveOrDownRegMinusActiveMGMTUnMeth
0.62435338,0.001996008,0.001996008,0.597918352,0.001996008,0.001996008,0.647076208,0.001996008,0.001996008,0.544542663,0.001996008,0.001996008,0.639133151,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.016320391,0.67436753,0.422192672,0.692307692,0.007761643,0.002289434,6.493947165,8.36E-11,0.286441936,0.77453966,6.536386243,6.30E-11,2.683993221,0.007274858,,,,,,,,,,,-1,SignificantCoxHR,0.349467701,2.56E-09,-3.099531196,TP53,ENSG00000176165,FOXG1,3181,ENSG00000141510,-0.038817355,78.04705643
0.62435338,0.001996008,0.001996008,0.597918352,0.001996008,0.001996008,0.647076208,0.001996008,0.001996008,0.544542663,0.001996008,0.001996008,0.639133151,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.515815796,0.048769325,2.003622766,1,0.045006755,0.003828333,6.493947165,8.36E-11,0.286441936,0.77453966,6.536386243,6.30E-11,2.683993221,0.007274858,,,,,,,,,,,1,SignificantCoxHR,0.349467701,2.56E-09,2.953216148,ERBB1,ENSG00000176165,FOXG1,3181,#N/A,-0.038817355,78.04705643
0.62435338,0.001996008,0.001996008,0.597918352,0.001996008,0.001996008,0.647076208,0.001996008,0.001996008,0.544542663,0.001996008,0.001996008,0.639133151,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_STEMCELLFACTORRECEPTOR,SomaticPathway,TF,0.731430473,0.224660007,1.224308775,1,0.031845126,0.048103867,6.493947165,8.36E-11,0.286441936,0.77453966,6.536386243,6.30E-11,2.683993221,0.007274858,,,,,,,,,,,1,SignificantCoxHR,0.349467701,2.56E-09,1.993307243,SIGNALING,ENSG00000176165,FOXG1,3181,#N/A,-0.038817355,78.04705643
0.687658208,0.001996008,0.001996008,0.797730558,0.001996008,0.001996008,0.5706985,0.001996008,0.007984032,0.705872657,0.001996008,0.001996008,0.666068008,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.089727687,0.519273683,-0.7028691,0.571428571,4.21E-08,3.63E-08,8.578958516,9.57E-18,1.361474705,0.173363722,6.536469061,6.30E-11,3.459880826,0.000540415,,,,,,,,,,,-1,SignificantCoxHR,0.372848753,2.50E-08,-10.19867407,IDH1,ENSG00000176165,FOXG1,3194,ENSG00000138413,-0.038817355,117.0227745
0.687658208,0.001996008,0.001996008,0.797730558,0.001996008,0.001996008,0.5706985,0.001996008,0.007984032,0.705872657,0.001996008,0.001996008,0.666068008,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.557463286,0.039887774,-2.771680239,1,0.015239775,0.005803426,8.578958516,9.57E-18,1.361474705,0.173363722,6.536469061,6.30E-11,3.459880826,0.000540415,,,,,,,,,,,-1,SignificantCoxHR,0.372848753,2.50E-08,-3.410612387,SEMA3C,ENSG00000176165,FOXG1,3194,ENSG00000075223,-0.038817355,117.0227745
0.687658208,0.001996008,0.001996008,0.797730558,0.001996008,0.001996008,0.5706985,0.001996008,0.007984032,0.705872657,0.001996008,0.001996008,0.666068008,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.115625857,1.93E-05,-7.372779964,0.777777778,0.001149455,1.17E-05,8.578958516,9.57E-18,1.361474705,0.173363722,6.536469061,6.30E-11,3.459880826,0.000540415,,,,,,,,,,,-1,SignificantCoxHR,0.372848753,2.50E-08,-6.572078175,ATRX,ENSG00000176165,FOXG1,3194,ENSG00000085224,-0.038817355,117.0227745
0.687658208,0.001996008,0.001996008,0.797730558,0.001996008,0.001996008,0.5706985,0.001996008,0.007984032,0.705872657,0.001996008,0.001996008,0.666068008,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.247276392,0.706422381,-0.379887534,0.692307692,0.007761643,2.29E-08,8.578958516,9.57E-18,1.361474705,0.173363722,6.536469061,6.30E-11,3.459880826,0.000540415,,,,,,,,,,,-1,SignificantCoxHR,0.372848753,2.50E-08,-6.098894767,TP53,ENSG00000176165,FOXG1,3194,ENSG00000141510,-0.038817355,117.0227745
0.754416489,0.001996008,0.001996008,0.505567286,0.001996008,0.001996008,0.551513795,0.001996008,0.001996008,0.485534477,0.001996008,0.177644711,0.662719612,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.178318421,0.808592437,-0.250076857,0.571428571,4.21E-08,3.40E-06,6.488190797,8.69E-11,0.071340386,0.943126854,4.80914878,1.52E-06,3.934519376,8.34E-05,,,,,,,,,,,-1,SignificantCoxHR,0.5416215,1.78E-07,-7.231971428,IDH1,ENSG00000176165,FOXG1,3187,ENSG00000138413,-0.038817355,327.4343905
0.754416489,0.001996008,0.001996008,0.505567286,0.001996008,0.001996008,0.551513795,0.001996008,0.001996008,0.485534477,0.001996008,0.177644711,0.662719612,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.010624187,0.00013938,-6.992387469,0.777777778,0.001149455,0.000349864,6.488190797,8.69E-11,0.071340386,0.943126854,4.80914878,1.52E-06,3.934519376,8.34E-05,,,,,,,,,,,-1,SignificantCoxHR,0.5416215,1.78E-07,-4.696051683,ATRX,ENSG00000176165,FOXG1,3187,ENSG00000085224,-0.038817355,327.4343905
0.754416489,0.001996008,0.001996008,0.505567286,0.001996008,0.001996008,0.551513795,0.001996008,0.001996008,0.485534477,0.001996008,0.177644711,0.662719612,0.001996008,0.001996008,CXCR4_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.959398291,0.478543907,0.717525279,1,0.047563289,0.005352857,6.488190797,8.69E-11,0.071340386,0.943126854,4.80914878,1.52E-06,3.934519376,8.34E-05,,,,,,,,,,,1,SignificantCoxHR,0.5416215,1.78E-07,2.826876375,CXCR4,ENSG00000176165,FOXG1,3187,ENSG00000121966,-0.038817355,327.4343905
0.754416489,0.001996008,0.001996008,0.505567286,0.001996008,0.001996008,0.551513795,0.001996008,0.001996008,0.485534477,0.001996008,0.177644711,0.662719612,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.644531316,0.839931227,0.204168776,0.692307692,0.007761643,0.00069515,6.488190797,8.69E-11,0.071340386,0.943126854,4.80914878,1.52E-06,3.934519376,8.34E-05,,,,,,,,,,,-1,SignificantCoxHR,0.5416215,1.78E-07,-3.478932622,TP53,ENSG00000176165,FOXG1,3187,ENSG00000141510,-0.038817355,327.4343905
0.754416489,0.001996008,0.001996008,0.505567286,0.001996008,0.001996008,0.551513795,0.001996008,0.001996008,0.485534477,0.001996008,0.177644711,0.662719612,0.001996008,0.001996008,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.373740885,0.13077286,1.594557232,1,0.014599735,0.008030299,6.488190797,8.69E-11,0.071340386,0.943126854,4.80914878,1.52E-06,3.934519376,8.34E-05,,,,,,,,,,,1,SignificantCoxHR,0.5416215,1.78E-07,2.710451041,TCR,ENSG00000176165,FOXG1,3187,#N/A,-0.038817355,327.4343905
0.754416489,0.001996008,0.001996008,0.505567286,0.001996008,0.001996008,0.551513795,0.001996008,0.001996008,0.485534477,0.001996008,0.177644711,0.662719612,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_STEMCELLFACTORRECEPTOR,SomaticPathway,TF,0.816057428,0.35017604,0.949720549,1,0.031845126,0.009052855,6.488190797,8.69E-11,0.071340386,0.943126854,4.80914878,1.52E-06,3.934519376,8.34E-05,,,,,,,,,,,1,SignificantCoxHR,0.5416215,1.78E-07,2.64705367,SIGNALING,ENSG00000176165,FOXG1,3187,#N/A,-0.038817355,327.4343905
0.754416489,0.001996008,0.001996008,0.505567286,0.001996008,0.001996008,0.551513795,0.001996008,0.001996008,0.485534477,0.001996008,0.177644711,0.662719612,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.477731374,0.867932782,-0.168487007,1,0.045006755,0.0169926,6.488190797,8.69E-11,0.071340386,0.943126854,4.80914878,1.52E-06,3.934519376,8.34E-05,,,,,,,,,,,1,SignificantCoxHR,0.5416215,1.78E-07,2.422683801,ERBB1,ENSG00000176165,FOXG1,3187,#N/A,-0.038817355,327.4343905
0.430068704,0.001996008,0.001996008,0.447540463,0.001996008,0.001996008,0.473955603,0.001996008,0.001996008,0.518406752,0.001996008,0.001996008,0.582617724,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.042447375,0.208821577,1.343777196,0.571428571,4.21E-08,2.76E-09,5.947224638,2.73E-09,1.047387572,0.294920861,4.539262475,5.65E-06,1.982150353,0.047462415,,,,,,,,,,,-1,SignificantCoxHR,0.642020324,3.49E-37,-8.468049474,IDH1,ENSG00000176165,FOXG1,3179,ENSG00000138413,-0.038817355,227.3379676
0.430068704,0.001996008,0.001996008,0.447540463,0.001996008,0.001996008,0.473955603,0.001996008,0.001996008,0.518406752,0.001996008,0.001996008,0.582617724,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.219162915,0.060940739,-2.269888762,1,0.015239775,0.042106982,5.947224638,2.73E-09,1.047387572,0.294920861,4.539262475,5.65E-06,1.982150353,0.047462415,,,,,,,,,,,-1,SignificantCoxHR,0.642020324,3.49E-37,-2.311277487,SEMA3C,ENSG00000176165,FOXG1,3179,ENSG00000075223,-0.038817355,227.3379676
0.430068704,0.001996008,0.001996008,0.447540463,0.001996008,0.001996008,0.473955603,0.001996008,0.001996008,0.518406752,0.001996008,0.001996008,0.582617724,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.019330045,0.008669093,-3.133566503,0.777777778,0.001149455,0.004547878,5.947224638,2.73E-09,1.047387572,0.294920861,4.539262475,5.65E-06,1.982150353,0.047462415,,,,,,,,,,,-1,SignificantCoxHR,0.642020324,3.49E-37,-3.343475102,ATRX,ENSG00000176165,FOXG1,3179,ENSG00000085224,-0.038817355,227.3379676
0.430068704,0.001996008,0.001996008,0.447540463,0.001996008,0.001996008,0.473955603,0.001996008,0.001996008,0.518406752,0.001996008,0.001996008,0.582617724,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.819701518,0.209570522,-1.266364589,0.692307692,0.007761643,7.06E-05,5.947224638,2.73E-09,1.047387572,0.294920861,4.539262475,5.65E-06,1.982150353,0.047462415,,,,,,,,,,,-1,SignificantCoxHR,0.642020324,3.49E-37,-4.087476234,TP53,ENSG00000176165,FOXG1,3179,ENSG00000141510,-0.038817355,227.3379676
0.771003793,0.001996008,0.001996008,0.678095877,0.001996008,0.001996008,0.803389382,0.001996008,0.001996008,0.54874473,0.02994012,0.011976048,0.6725373,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.610710221,0.435942799,0.787317354,0.888888889,6.49E-05,5.06E-07,-3.819060797,0.000133961,,,,,-2.353579044,0.018593654,,,,,,,,,,,1,SignificantCoxHR,0.751451711,7.01E-39,5.302199803,TP53,ENSG00000101412,E2F1,965,ENSG00000141510,-0.038444249,-242.8263252
0.766583843,0.001996008,0.001996008,0.71871953,0.001996008,0.001996008,0.659222766,0.001996008,0.001996008,0.726282517,0.001996008,0.001996008,0.749651988,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.340426771,0.59157504,-0.738182702,1,0.038521604,2.01E-06,8.60592435,7.57E-18,,,,,3.13670441,0.001708583,,,,,,,,,,,-1,SignificantCoxHR,0.316132504,0.000684736,-7.130654979,IDH1,ENSG00000197905,TEAD4,1304,ENSG00000138413,-0.032367307,129.4472727
0.766583843,0.001996008,0.001996008,0.71871953,0.001996008,0.001996008,0.659222766,0.001996008,0.001996008,0.726282517,0.001996008,0.001996008,0.749651988,0.001996008,0.001996008,SEMA3C_code_potential_somatic,SomaticGene,TF,0.647875693,0.45463744,-0.900458643,1,0.031496559,0.035197167,8.60592435,7.57E-18,,,,,3.13670441,0.001708583,,,,,,,,,,,-1,SignificantCoxHR,0.316132504,0.000684736,-2.379510811,SEMA3C,ENSG00000197905,TEAD4,1304,ENSG00000075223,-0.032367307,129.4472727
0.766583843,0.001996008,0.001996008,0.71871953,0.001996008,0.001996008,0.659222766,0.001996008,0.001996008,0.726282517,0.001996008,0.001996008,0.749651988,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.964339298,0.004097355,-6.670259471,1,0.013422253,0.000250619,8.60592435,7.57E-18,,,,,3.13670441,0.001708583,,,,,,,,,,,-1,SignificantCoxHR,0.316132504,0.000684736,-4.779565349,ATRX,ENSG00000197905,TEAD4,1304,ENSG00000085224,-0.032367307,129.4472727
0.766583843,0.001996008,0.001996008,0.71871953,0.001996008,0.001996008,0.659222766,0.001996008,0.001996008,0.726282517,0.001996008,0.001996008,0.749651988,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.006359816,0.36014806,-0.931215436,1,0.004248036,1.42E-07,8.60592435,7.57E-18,,,,,3.13670441,0.001708583,,,,,,,,,,,-1,SignificantCoxHR,0.316132504,0.000684736,-5.539993522,TP53,ENSG00000197905,TEAD4,1304,ENSG00000141510,-0.032367307,129.4472727
0.766583843,0.001996008,0.001996008,0.71871953,0.001996008,0.001996008,0.659222766,0.001996008,0.001996008,0.726282517,0.001996008,0.001996008,0.749651988,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.677479599,0.017312267,3.572313374,1,0.004623694,5.42E-05,8.60592435,7.57E-18,,,,,3.13670441,0.001708583,,,,,,,,,,,1,SignificantCoxHR,0.316132504,0.000684736,4.612511185,NF1,ENSG00000197905,TEAD4,1304,ENSG00000196712,-0.032367307,129.4472727
0.623993825,0.001996008,0.001996008,0.835876953,0.001996008,0.001996008,0.634108434,0.001996008,0.001996008,0.641904352,0.003992016,0.003992016,0.632504578,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.824334389,0.53372524,0.654466269,1,0.004623694,0.006519262,5.644940246,1.65E-08,,,,,2.241500485,0.024993674,,,,,,,,,,,1,SignificantCoxHR,0.320363837,1.94E-05,2.922315641,NF1,ENSG00000197905,TEAD4,1302,ENSG00000196712,-0.032367307,-12.73782026
0.623993825,0.001996008,0.001996008,0.835876953,0.001996008,0.001996008,0.634108434,0.001996008,0.001996008,0.641904352,0.003992016,0.003992016,0.632504578,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.149602932,0.005808745,-3.951224042,1,0.037842904,0.000256707,5.644940246,1.65E-08,,,,,2.241500485,0.024993674,,,,,,,,,,,-1,SignificantCoxHR,0.320363837,1.94E-05,-4.658428385,GPR98,ENSG00000197905,TEAD4,1302,#N/A,-0.032367307,-12.73782026
0.81971888,0.001996008,0.001996008,0.862009918,0.001996008,0.001996008,0.839082715,0.001996008,0.001996008,0.816544067,0.001996008,0.001996008,0.843347396,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.322021033,0.006540542,-4.211414112,0.954545455,0.03939661,2.74E-05,7.369438389,1.71E-13,,,5.554956131,2.78E-08,1.979148005,0.047799345,,,,,,,,,,,-1,SignificantCoxHR,0.302302481,2.48E-05,-5.901110366,IDH1,ENSG00000109320,NFKB1,423,ENSG00000138413,-0.032298401,194.9303367
0.81971888,0.001996008,0.001996008,0.862009918,0.001996008,0.001996008,0.839082715,0.001996008,0.001996008,0.816544067,0.001996008,0.001996008,0.843347396,0.001996008,0.001996008,MUC17_code_potential_somatic,SomaticGeneMain,TF,0.608004728,0.120997199,1.71945256,1,0.031030422,0.025487752,7.369438389,1.71E-13,,,5.554956131,2.78E-08,1.979148005,0.047799345,,,,,,,,,,,1,SignificantCoxHR,0.302302481,2.48E-05,2.368296977,MUC17,ENSG00000109320,NFKB1,423,ENSG00000169876,-0.032298401,194.9303367
0.81971888,0.001996008,0.001996008,0.862009918,0.001996008,0.001996008,0.839082715,0.001996008,0.001996008,0.816544067,0.001996008,0.001996008,0.843347396,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.668429179,0.432424969,-0.880804489,1,2.32E-05,0.033257036,7.369438389,1.71E-13,,,5.554956131,2.78E-08,1.979148005,0.047799345,,,,,,,,,,,1,SignificantCoxHR,0.302302481,2.48E-05,2.230349475,NF1,ENSG00000109320,NFKB1,423,ENSG00000196712,-0.032298401,194.9303367
0.545967278,0.001996008,0.001996008,0.521748326,0.001996008,0.001996008,0.611958376,0.001996008,0.001996008,0.701587874,0.001996008,0.011976048,0.547869192,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.67830581,0.442662157,0.874584248,0.954545455,0.03939661,8.05E-05,5.32937031,9.86E-08,,,5.798138017,6.71E-09,2.24027158,0.025073297,,,,,,,,,,,-1,SignificantCoxHR,0.32876845,7.44E-06,-5.325596502,IDH1,ENSG00000109320,NFKB1,413,ENSG00000138413,-0.032298401,213.2471941
0.545967278,0.001996008,0.001996008,0.521748326,0.001996008,0.001996008,0.611958376,0.001996008,0.001996008,0.701587874,0.001996008,0.011976048,0.547869192,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.554235186,0.203448544,1.476117644,1,2.32E-05,0.002585375,5.32937031,9.86E-08,,,5.798138017,6.71E-09,2.24027158,0.025073297,,,,,,,,,,,1,SignificantCoxHR,0.32876845,7.44E-06,3.311706245,NF1,ENSG00000109320,NFKB1,413,ENSG00000196712,-0.032298401,213.2471941
0.545967278,0.001996008,0.001996008,0.521748326,0.001996008,0.001996008,0.611958376,0.001996008,0.001996008,0.701587874,0.001996008,0.011976048,0.547869192,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_THE_HEDGEHOG_FAMILY,SomaticPathway,TF,0.007089884,0.08986398,1.763461866,1,0.024285549,0.019752802,5.32937031,9.86E-08,,,5.798138017,6.71E-09,2.24027158,0.025073297,,,,,,,,,,,1,SignificantCoxHR,0.32876845,7.44E-06,2.405733617,SIGNALING,ENSG00000109320,NFKB1,413,#N/A,-0.032298401,213.2471941
0.954108376,0.001996008,0.001996008,0.913449687,0.001996008,0.001996008,0.575726013,0.001996008,0.001996008,0.942206122,0.001996008,0.001996008,0.572533079,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.722241197,0.635391274,-0.491407281,0.954545455,0.03939661,1.73E-05,6.489656303,8.60E-11,,,6.032456409,1.61E-09,2.475822902,0.01329295,,,,,,,,,,,-1,SignificantCoxHR,0.361032258,3.80E-05,-6.099677054,IDH1,ENSG00000109320,NFKB1,416,ENSG00000138413,-0.032298401,79.0013126
0.954108376,0.001996008,0.001996008,0.913449687,0.001996008,0.001996008,0.575726013,0.001996008,0.001996008,0.942206122,0.001996008,0.001996008,0.572533079,0.001996008,0.001996008,MUC17_code_potential_somatic,SomaticGeneMain,TF,0.577526419,0.33287701,1.25022476,1,0.031030422,0.027972037,6.489656303,8.60E-11,,,6.032456409,1.61E-09,2.475822902,0.01329295,,,,,,,,,,,1,SignificantCoxHR,0.361032258,3.80E-05,2.358603796,MUC17,ENSG00000109320,NFKB1,416,ENSG00000169876,-0.032298401,79.0013126
0.954108376,0.001996008,0.001996008,0.913449687,0.001996008,0.001996008,0.575726013,0.001996008,0.001996008,0.942206122,0.001996008,0.001996008,0.572533079,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,,,,1,2.32E-05,0.00010341,6.489656303,8.60E-11,,,6.032456409,1.61E-09,2.475822902,0.01329295,,,,,,,,,,,1,SignificantCoxHR,0.361032258,3.80E-05,4.46190652,NF1,ENSG00000109320,NFKB1,416,ENSG00000196712,-0.032298401,79.0013126
0.954108376,0.001996008,0.001996008,0.913449687,0.001996008,0.001996008,0.575726013,0.001996008,0.001996008,0.942206122,0.001996008,0.001996008,0.572533079,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.361614225,0.069915717,-2.099789601,1,0.001679107,0.01962704,6.489656303,8.60E-11,,,6.032456409,1.61E-09,2.475822902,0.01329295,,,,,,,,,,,-1,SignificantCoxHR,0.361032258,3.80E-05,-2.689790982,GPR98,ENSG00000109320,NFKB1,416,#N/A,-0.032298401,79.0013126
0.720240949,0.001996008,0.001996008,0.587066002,0.001996008,0.001996008,0.634038269,0.001996008,0.001996008,0.599315972,0.001996008,0.001996008,0.59484923,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.743024446,0.412495865,-0.890045448,0.954545455,0.03939661,1.19E-06,8.048506409,8.38E-16,,,6.852615793,7.25E-12,3.081648636,0.002058577,,,,,,,,,,,-1,SignificantCoxHR,0.438395898,1.40E-14,-7.644356643,IDH1,ENSG00000109320,NFKB1,405,ENSG00000138413,-0.032298401,144.6829127
0.609921305,0.001996008,0.001996008,0.588774738,0.001996008,0.001996008,0.573645847,0.001996008,0.001996008,0.626694942,0.001996008,0.007984032,0.601642878,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.78771241,0.240452079,-1.30852659,0.954545455,0.03939661,0.000301886,6.349022616,2.17E-10,,,5.484928572,4.14E-08,2.028535393,0.042505635,,,,,,,,,,,-1,SignificantCoxHR,0.501166697,2.90E-15,-4.608054224,IDH1,ENSG00000109320,NFKB1,410,ENSG00000138413,-0.032298401,138.5319643
0.609921305,0.001996008,0.001996008,0.588774738,0.001996008,0.001996008,0.573645847,0.001996008,0.001996008,0.626694942,0.001996008,0.007984032,0.601642878,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.08017963,0.159745939,-1.646900482,1,0.001679107,0.035496168,6.349022616,2.17E-10,,,5.484928572,4.14E-08,2.028535393,0.042505635,,,,,,,,,,,-1,SignificantCoxHR,0.501166697,2.90E-15,-2.361661402,GPR98,ENSG00000109320,NFKB1,410,#N/A,-0.032298401,138.5319643
0.836825603,0.001996008,0.001996008,0.873463558,0.001996008,0.001996008,0.833728895,0.001996008,0.001996008,0.942706839,0.001996008,0.001996008,0.789382768,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.544987215,0.468436911,-0.769153409,0.954545455,0.03939661,8.16E-05,7.358674121,1.86E-13,,,6.652607848,2.88E-11,3.459401139,0.000541378,0,0,0,0,0,0,0,7.704414355,0,0,-1,SignificantCoxHRAndCancerHallmarkAssociation,0.522566465,2.78E-22,-5.392609559,IDH1,ENSG00000109320,NFKB1,421,ENSG00000138413,-0.032298401,281.8563971
0.836825603,0.001996008,0.001996008,0.873463558,0.001996008,0.001996008,0.833728895,0.001996008,0.001996008,0.942706839,0.001996008,0.001996008,0.789382768,0.001996008,0.001996008,MUC17_code_potential_somatic,SomaticGeneMain,TF,0.83781719,0.577521174,-0.58124495,1,0.031030422,0.000728462,7.358674121,1.86E-13,,,6.652607848,2.88E-11,3.459401139,0.000541378,0,0,0,0,0,0,0,7.704414355,0,0,1,SignificantCoxHRAndCancerHallmarkAssociation,0.522566465,2.78E-22,3.879936034,MUC17,ENSG00000109320,NFKB1,421,ENSG00000169876,-0.032298401,281.8563971
0.612665048,0.001996008,0.001996008,0.601073391,0.001996008,0.001996008,0.606025829,0.001996008,0.001996008,0.702177131,0.001996008,0.001996008,0.562152223,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.635203549,0.119236317,-1.814764595,0.954545455,0.03939661,6.94E-08,7.222657064,5.10E-13,,,5.798506425,6.69E-09,3.831191027,0.000127524,,,,,,,,,,,-1,SignificantCoxHR,0.535950562,5.02E-14,-8.901501396,IDH1,ENSG00000109320,NFKB1,409,ENSG00000138413,-0.032298401,130.7690508
0.612665048,0.001996008,0.001996008,0.601073391,0.001996008,0.001996008,0.606025829,0.001996008,0.001996008,0.702177131,0.001996008,0.001996008,0.562152223,0.001996008,0.001996008,MUC17_code_potential_somatic,SomaticGeneMain,TF,0.676491686,0.451940951,0.84605732,1,0.031030422,0.043127229,7.222657064,5.10E-13,,,5.798506425,6.69E-09,3.831191027,0.000127524,,,,,,,,,,,1,SignificantCoxHR,0.535950562,5.02E-14,2.142010698,MUC17,ENSG00000109320,NFKB1,409,ENSG00000169876,-0.032298401,130.7690508
0.612665048,0.001996008,0.001996008,0.601073391,0.001996008,0.001996008,0.606025829,0.001996008,0.001996008,0.702177131,0.001996008,0.001996008,0.562152223,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.93218233,0.526218934,0.752563932,1,2.32E-05,4.32E-05,7.222657064,5.10E-13,,,5.798506425,6.69E-09,3.831191027,0.000127524,,,,,,,,,,,1,SignificantCoxHR,0.535950562,5.02E-14,4.847302434,NF1,ENSG00000109320,NFKB1,409,ENSG00000196712,-0.032298401,130.7690508
0.612665048,0.001996008,0.001996008,0.601073391,0.001996008,0.001996008,0.606025829,0.001996008,0.001996008,0.702177131,0.001996008,0.001996008,0.562152223,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.149613245,0.128378871,-1.89577476,1,0.001679107,0.001487291,7.222657064,5.10E-13,,,5.798506425,6.69E-09,3.831191027,0.000127524,,,,,,,,,,,-1,SignificantCoxHR,0.535950562,5.02E-14,-3.897722776,GPR98,ENSG00000109320,NFKB1,409,#N/A,-0.032298401,130.7690508
